Accident_ID,Accident_Severity,Accident_Date,Latitude,Longitude,Light_Conditions,District_Area,Number_of_Casualties,Number_of_Vehicles,Vehicle_Type,Road_Surface_Conditions,Road_Type,Urban_or_Rural
BD202401736,Serious,16-04-2024,25.74859,89.314675,Daylight,Rangpur,3,4,Van,Wet or damp,Dual carriage,Urban
BD202401737,Serious,28-03-2024,24.005906,89.095208,Darkness - no lights,Kushtia,9,3,Rickshaw,Wet or damp,Single lane,Rural
BD202401738,Serious,26-03-2024,22.36712,91.791246,Darkness - lights lit,Chattogram,8,1,Truck,Under construction,Narrow road,Urban
BD202401739,Fatal,19-06-2024,22.903894,91.064175,Darkness - lights lit,Noakhali,7,5,Pickup,Slippery,Single lane,Rural
BD202401740,Fatal,16-03-2024,24.098251,90.373127,Darkness - no lights,Gazipur,3,2,Van,Slippery,Dual carriage,Urban
BD202401741,Slight,05-03-2024,23.545381,90.42633,Darkness - no lights,Narayanganj,8,5,Pickup,Slippery,Single lane,Rural
BD202401742,Slight,18-02-2024,24.348844,88.660041,Darkness - lights lit,Rajshahi,5,3,Bicycle,Dry,Dual carriage,Urban
BD202401743,Slight,23-05-2024,24.009365,89.204107,Darkness - lights lit,Pabna,1,5,Bus,Slippery,Dual carriage,Rural
BD202401744,Serious,29-12-2024,22.713407,90.434814,Darkness - no lights,Barisal,5,1,Motorcycle,Under construction,Narrow road,Rural
BD202401745,Slight,24-12-2024,24.917786,89.424295,Darkness - lights lit,Bogura,7,5,Truck,Under construction,Narrow road,Urban
BD202401746,Serious,19-08-2024,23.71409,90.522049,Daylight,Narayanganj,3,1,Van,Under construction,Narrow road,Rural
BD202401747,Fatal,26-11-2024,23.525132,90.450223,Darkness - lights lit,Narayanganj,6,1,Motorcycle,Dry,Single lane,Urban
BD202401748,Fatal,19-05-2024,25.709545,89.286558,Daylight,Rangpur,8,3,Pickup,Under construction,Dual carriage,Rural
BD202401749,Fatal,25-03-2024,22.926578,89.621448,Daylight,Khulna,9,4,Pickup,Dry,Narrow road,Rural
BD202401750,Fatal,21-12-2024,23.952435,89.238454,Darkness - lights lit,Pabna,3,5,Truck,Wet or damp,Single lane,Urban
BD202401751,Slight,10-01-2024,22.38873,91.900203,Darkness - lights lit,Chattogram,2,2,Car,Dry,Narrow road,Rural
BD202401752,Slight,01-01-2024,22.263161,91.774531,Darkness - lights lit,Chattogram,4,3,Bicycle,Slippery,Narrow road,Urban
BD202401753,Slight,21-07-2024,24.347622,90.031229,Darkness - no lights,Tangail,2,3,Car,Under construction,Narrow road,Rural
BD202401754,Slight,06-05-2024,23.428945,91.060904,Darkness - no lights,Comilla,1,3,Bicycle,Dry,Narrow road,Rural
BD202401755,Serious,05-09-2024,23.640947,90.588465,Darkness - lights lit,Narayanganj,5,4,Rickshaw,Slippery,Single lane,Urban
BD202401756,Serious,17-02-2024,23.588459,90.604625,Darkness - lights lit,Narayanganj,8,4,Bicycle,Wet or damp,Narrow road,Urban
BD202401757,Serious,23-09-2024,24.81654,89.396448,Darkness - lights lit,Bogura,1,3,Bus,Under construction,Single lane,Rural
BD202401758,Fatal,31-01-2024,23.026409,91.3517,Daylight,Feni,8,2,Van,Under construction,Single lane,Urban
BD202401759,Slight,23-03-2024,23.780741,90.405299,Darkness - lights lit,Dhaka,2,5,Truck,Under construction,Dual carriage,Urban
BD202401760,Slight,14-05-2024,23.877345,90.316704,Daylight,Dhaka,5,1,Car,Slippery,Dual carriage,Rural
BD202401761,Serious,12-04-2024,22.727296,90.396064,Darkness - lights lit,Barisal,7,4,Bus,Dry,Narrow road,Rural
BD202401762,Serious,22-12-2024,24.012575,90.524601,Daylight,Gazipur,8,2,Truck,Slippery,Single lane,Urban
BD202401763,Fatal,27-01-2024,22.865998,89.572598,Darkness - lights lit,Khulna,9,3,Motorcycle,Under construction,Dual carriage,Urban
BD202401764,Serious,23-07-2024,24.025952,89.287085,Darkness - lights lit,Pabna,3,3,Motorcycle,Under construction,Dual carriage,Rural
BD202401765,Slight,09-02-2024,22.628082,90.448126,Darkness - no lights,Barisal,1,5,Car,Wet or damp,Dual carriage,Urban
BD202401766,Slight,13-05-2024,23.914498,89.267579,Darkness - no lights,Pabna,9,5,Motorcycle,Under construction,Dual carriage,Rural
BD202401767,Serious,19-09-2024,23.932096,89.049749,Darkness - no lights,Kushtia,10,1,Motorcycle,Slippery,Single lane,Rural
BD202401768,Slight,26-01-2024,23.531742,90.41372,Darkness - no lights,Narayanganj,6,5,Bicycle,Dry,Narrow road,Urban
BD202401769,Slight,24-10-2024,24.849234,91.960405,Darkness - no lights,Sylhet,10,4,Truck,Under construction,Single lane,Rural
BD202401770,Serious,28-07-2024,24.966047,91.764025,Daylight,Sylhet,9,3,Pickup,Dry,Narrow road,Rural
BD202401771,Fatal,24-12-2024,24.807854,89.463436,Darkness - lights lit,Bogura,2,2,Bus,Slippery,Dual carriage,Urban
BD202401772,Serious,14-06-2024,22.929332,91.507832,Darkness - no lights,Feni,3,4,Van,Under construction,Narrow road,Rural
BD202401773,Fatal,27-05-2024,24.846268,91.926087,Darkness - no lights,Sylhet,8,2,Truck,Under construction,Dual carriage,Rural
BD202401774,Serious,22-08-2024,24.347012,88.536799,Darkness - no lights,Rajshahi,9,3,Bus,Wet or damp,Narrow road,Rural
BD202401775,Slight,14-08-2024,25.694931,89.317228,Daylight,Rangpur,6,5,Car,Dry,Narrow road,Urban
BD202401776,Slight,19-04-2024,23.876411,89.144791,Darkness - lights lit,Kushtia,3,3,Motorcycle,Under construction,Dual carriage,Rural
BD202401777,Slight,26-01-2024,23.947106,89.221459,Darkness - lights lit,Pabna,3,5,Pickup,Wet or damp,Dual carriage,Rural
BD202401778,Serious,27-04-2024,22.703449,90.332568,Daylight,Barisal,1,1,Truck,Dry,Dual carriage,Rural
BD202401779,Serious,23-05-2024,22.756284,91.090573,Darkness - lights lit,Noakhali,2,2,Car,Dry,Dual carriage,Rural
BD202401780,Serious,11-09-2024,24.40218,88.735677,Darkness - no lights,Rajshahi,7,1,Bicycle,Wet or damp,Single lane,Rural
BD202401781,Fatal,06-04-2024,23.966904,89.038553,Darkness - no lights,Kushtia,7,2,Car,Wet or damp,Dual carriage,Rural
BD202401782,Slight,05-11-2024,23.86354,89.018718,Daylight,Kushtia,5,5,Bicycle,Dry,Narrow road,Rural
BD202401783,Serious,12-12-2024,23.09383,89.160164,Darkness - no lights,Jessore,2,4,Bicycle,Dry,Dual carriage,Rural
BD202401784,Fatal,24-01-2024,22.296805,91.714476,Darkness - lights lit,Chattogram,9,2,Truck,Under construction,Narrow road,Rural
BD202401785,Serious,28-04-2024,22.303054,91.735363,Daylight,Chattogram,2,3,Car,Slippery,Dual carriage,Rural
BD202401786,Fatal,05-11-2024,24.775117,89.31668,Daylight,Bogura,1,1,Pickup,Slippery,Single lane,Urban
BD202401787,Slight,30-08-2024,24.887682,89.306736,Darkness - no lights,Bogura,4,1,Van,Dry,Single lane,Rural
BD202401788,Fatal,28-01-2024,24.681468,90.316547,Darkness - lights lit,Mymensingh,2,2,Bicycle,Dry,Narrow road,Urban
BD202401789,Slight,28-10-2024,24.005994,89.315876,Darkness - no lights,Pabna,8,4,Pickup,Under construction,Dual carriage,Urban
BD202401790,Slight,06-09-2024,22.268703,91.793358,Daylight,Chattogram,5,4,Rickshaw,Wet or damp,Single lane,Rural
BD202401791,Fatal,09-02-2024,25.774024,89.297391,Darkness - no lights,Rangpur,5,5,Bus,Dry,Narrow road,Rural
BD202401792,Serious,01-03-2024,25.819425,89.363135,Daylight,Rangpur,3,3,Truck,Under construction,Dual carriage,Urban
BD202401793,Fatal,26-10-2024,23.912462,90.386627,Darkness - no lights,Gazipur,10,4,Bus,Under construction,Single lane,Urban
BD202401794,Slight,27-04-2024,22.879766,89.648887,Darkness - no lights,Khulna,9,1,Motorcycle,Wet or damp,Narrow road,Rural
BD202401795,Fatal,02-10-2024,23.227637,89.142381,Darkness - no lights,Jessore,5,4,Pickup,Dry,Dual carriage,Rural
BD202401796,Fatal,09-03-2024,22.312742,91.846463,Daylight,Chattogram,8,2,Bus,Under construction,Single lane,Rural
BD202401797,Serious,31-05-2024,22.695295,90.364853,Daylight,Barisal,6,5,Truck,Slippery,Narrow road,Urban
BD202401798,Slight,02-12-2024,23.832096,90.31729,Darkness - lights lit,Dhaka,4,5,Rickshaw,Under construction,Single lane,Urban
BD202401799,Fatal,26-11-2024,23.881492,90.499652,Darkness - lights lit,Dhaka,5,2,Rickshaw,Slippery,Dual carriage,Urban
BD202401800,Fatal,18-05-2024,22.694648,90.383943,Daylight,Barisal,9,1,Bus,Dry,Single lane,Urban
BD202401801,Serious,26-10-2024,24.881981,89.295533,Daylight,Bogura,4,1,Motorcycle,Wet or damp,Dual carriage,Urban
BD202401802,Serious,05-12-2024,22.623517,90.238462,Daylight,Barisal,2,2,Car,Wet or damp,Dual carriage,Rural
BD202401803,Serious,13-02-2024,24.088576,89.196771,Darkness - lights lit,Pabna,3,5,Motorcycle,Under construction,Single lane,Rural
BD202401804,Serious,26-03-2024,22.899166,91.380592,Darkness - lights lit,Feni,9,2,Pickup,Dry,Narrow road,Rural
BD202401805,Slight,29-01-2024,23.725425,90.31296,Darkness - lights lit,Dhaka,1,3,Van,Dry,Narrow road,Rural
BD202401806,Fatal,11-09-2024,23.621377,90.502521,Daylight,Narayanganj,4,5,Pickup,Wet or damp,Single lane,Rural
BD202401807,Slight,21-04-2024,23.826329,90.450015,Darkness - no lights,Dhaka,2,5,Truck,Slippery,Single lane,Urban
BD202401808,Fatal,22-05-2024,24.780753,90.404219,Darkness - lights lit,Mymensingh,4,2,Pickup,Under construction,Narrow road,Urban
BD202401809,Serious,09-01-2024,24.029707,90.373138,Daylight,Gazipur,7,2,Rickshaw,Dry,Dual carriage,Rural
BD202401810,Serious,03-06-2024,23.798562,90.386898,Darkness - lights lit,Dhaka,2,4,Truck,Under construction,Single lane,Rural
BD202401811,Slight,02-02-2024,24.712922,90.357557,Daylight,Mymensingh,7,3,Car,Under construction,Dual carriage,Rural
BD202401812,Slight,06-08-2024,24.765692,89.371419,Daylight,Bogura,10,5,Bus,Slippery,Single lane,Urban
BD202401813,Slight,25-09-2024,24.857458,89.330677,Darkness - no lights,Bogura,1,5,Pickup,Wet or damp,Narrow road,Rural
BD202401814,Slight,24-06-2024,22.940769,89.553971,Daylight,Khulna,1,1,Bicycle,Slippery,Narrow road,Urban
BD202401815,Fatal,10-11-2024,24.327802,89.93352,Darkness - lights lit,Tangail,5,1,Bus,Wet or damp,Narrow road,Urban
BD202401816,Fatal,08-03-2024,24.787983,89.483909,Darkness - lights lit,Bogura,7,2,Bicycle,Wet or damp,Dual carriage,Rural
BD202401817,Fatal,05-09-2024,24.927067,89.363106,Darkness - no lights,Bogura,10,5,Pickup,Dry,Single lane,Urban
BD202401818,Serious,11-11-2024,23.411412,91.114341,Darkness - lights lit,Comilla,8,5,Bicycle,Dry,Dual carriage,Rural
BD202401819,Slight,19-09-2024,24.062204,90.316588,Darkness - no lights,Gazipur,6,4,Car,Dry,Narrow road,Urban
BD202401820,Slight,23-11-2024,24.774712,90.453932,Daylight,Mymensingh,8,5,Car,Under construction,Single lane,Urban
BD202401821,Slight,05-01-2024,22.753191,91.148979,Darkness - no lights,Noakhali,7,2,Bus,Slippery,Dual carriage,Urban
BD202401822,Serious,25-05-2024,23.950081,89.083807,Darkness - no lights,Kushtia,4,4,Bus,Under construction,Single lane,Rural
BD202401823,Slight,13-10-2024,23.905675,89.199663,Darkness - no lights,Kushtia,6,4,Pickup,Wet or damp,Narrow road,Urban
BD202401824,Fatal,07-04-2024,24.368231,88.652458,Darkness - lights lit,Rajshahi,4,1,Rickshaw,Dry,Narrow road,Rural
BD202401825,Serious,24-08-2024,23.606154,90.416304,Darkness - lights lit,Narayanganj,2,5,Pickup,Wet or damp,Single lane,Urban
BD202401826,Slight,10-04-2024,23.266313,89.227569,Darkness - no lights,Jessore,9,5,Pickup,Under construction,Narrow road,Rural
BD202401827,Slight,22-01-2024,22.668289,90.404809,Daylight,Barisal,5,2,Pickup,Wet or damp,Dual carriage,Urban
BD202401828,Slight,16-07-2024,22.840864,91.035698,Darkness - lights lit,Noakhali,9,1,Motorcycle,Dry,Narrow road,Rural
BD202401829,Fatal,12-04-2024,23.698985,90.397417,Daylight,Narayanganj,3,5,Truck,Wet or damp,Narrow road,Urban
BD202401830,Slight,19-11-2024,22.37804,91.777893,Darkness - lights lit,Chattogram,10,4,Van,Dry,Narrow road,Rural
BD202401831,Slight,20-11-2024,23.96464,90.498331,Darkness - no lights,Gazipur,6,3,Car,Dry,Narrow road,Urban
BD202401832,Slight,06-03-2024,23.940255,89.18208,Daylight,Kushtia,10,3,Rickshaw,Slippery,Dual carriage,Urban
BD202401833,Slight,30-06-2024,23.793232,90.518676,Darkness - no lights,Dhaka,2,1,Rickshaw,Dry,Dual carriage,Rural
BD202401834,Slight,15-08-2024,24.863845,91.876151,Darkness - no lights,Sylhet,1,2,Rickshaw,Under construction,Narrow road,Rural
BD202401835,Serious,31-12-2024,22.90343,90.999765,Darkness - lights lit,Noakhali,4,4,Pickup,Slippery,Narrow road,Rural
BD202401836,Fatal,05-01-2024,22.903762,91.507405,Darkness - no lights,Feni,10,3,Rickshaw,Slippery,Narrow road,Rural
BD202401837,Serious,05-09-2024,22.939878,89.605508,Darkness - lights lit,Khulna,9,3,Car,Wet or damp,Narrow road,Rural
BD202401838,Serious,24-09-2024,23.620438,90.501855,Darkness - lights lit,Narayanganj,3,3,Van,Slippery,Dual carriage,Rural
BD202401839,Serious,30-01-2024,23.575043,90.484255,Darkness - no lights,Narayanganj,7,2,Motorcycle,Slippery,Narrow road,Rural
BD202401840,Serious,20-08-2024,24.34987,88.512762,Darkness - lights lit,Rajshahi,6,5,Motorcycle,Under construction,Single lane,Urban
BD202401841,Serious,10-05-2024,24.840632,89.365151,Darkness - no lights,Bogura,9,4,Car,Slippery,Single lane,Urban
BD202401842,Slight,02-09-2024,22.734157,90.357449,Darkness - no lights,Barisal,4,5,Bus,Wet or damp,Narrow road,Rural
BD202401843,Slight,31-01-2024,22.917937,89.508515,Daylight,Khulna,10,5,Pickup,Slippery,Dual carriage,Urban
BD202401844,Slight,26-01-2024,23.982944,90.437156,Daylight,Gazipur,5,2,Bicycle,Dry,Narrow road,Urban
BD202401845,Fatal,12-05-2024,25.684445,89.24964,Darkness - lights lit,Rangpur,10,5,Bus,Dry,Narrow road,Urban
BD202401846,Serious,23-09-2024,24.287233,89.895534,Darkness - no lights,Tangail,8,4,Truck,Under construction,Single lane,Rural
BD202401847,Fatal,21-02-2024,23.704923,90.528072,Darkness - no lights,Narayanganj,4,1,Truck,Dry,Dual carriage,Urban
BD202401848,Slight,03-05-2024,24.180754,89.913687,Daylight,Tangail,5,4,Van,Under construction,Dual carriage,Urban
BD202401849,Serious,07-08-2024,24.302956,89.951103,Daylight,Tangail,7,4,Bus,Under construction,Narrow road,Urban
BD202401850,Serious,25-02-2024,24.927053,89.429996,Daylight,Bogura,9,3,Car,Wet or damp,Single lane,Rural
BD202401851,Fatal,05-07-2024,22.894323,91.295803,Daylight,Feni,1,5,Bus,Wet or damp,Narrow road,Rural
BD202401852,Serious,12-08-2024,23.93895,89.057018,Daylight,Kushtia,7,3,Pickup,Under construction,Narrow road,Rural
BD202401853,Slight,23-04-2024,24.018567,90.490132,Darkness - no lights,Gazipur,7,5,Rickshaw,Under construction,Single lane,Urban
BD202401854,Slight,09-12-2024,22.997386,91.368517,Darkness - no lights,Feni,8,1,Truck,Wet or damp,Single lane,Rural
BD202401855,Serious,12-11-2024,24.879254,89.284469,Darkness - lights lit,Bogura,7,2,Motorcycle,Dry,Single lane,Urban
BD202401856,Serious,06-10-2024,22.745642,90.400786,Darkness - lights lit,Barisal,6,3,Bicycle,Under construction,Dual carriage,Urban
BD202401857,Serious,12-07-2024,24.366481,88.571015,Darkness - lights lit,Rajshahi,1,2,Van,Under construction,Dual carriage,Urban
BD202401858,Slight,10-05-2024,23.968513,89.122332,Darkness - lights lit,Kushtia,1,2,Motorcycle,Slippery,Narrow road,Urban
BD202401859,Slight,25-03-2024,23.078535,89.320467,Daylight,Jessore,6,5,Truck,Dry,Dual carriage,Urban
BD202401860,Slight,02-08-2024,22.410443,91.803553,Daylight,Chattogram,5,3,Pickup,Dry,Dual carriage,Rural
BD202401861,Serious,16-02-2024,23.988365,90.530376,Daylight,Gazipur,6,5,Bicycle,Under construction,Single lane,Rural
BD202401862,Serious,01-12-2024,24.949904,91.877098,Darkness - lights lit,Sylhet,8,2,Motorcycle,Under construction,Narrow road,Rural
BD202401863,Fatal,09-10-2024,24.777731,90.36768,Darkness - no lights,Mymensingh,2,2,Bus,Wet or damp,Narrow road,Urban
BD202401864,Serious,21-09-2024,22.784743,89.485897,Daylight,Khulna,10,5,Car,Slippery,Single lane,Urban
BD202401865,Slight,02-02-2024,25.702527,89.332737,Darkness - lights lit,Rangpur,6,1,Pickup,Wet or damp,Single lane,Rural
BD202401866,Fatal,05-02-2024,23.551612,90.567021,Darkness - lights lit,Narayanganj,2,5,Bus,Dry,Single lane,Rural
BD202401867,Serious,11-03-2024,22.705679,90.325798,Darkness - no lights,Barisal,3,2,Van,Wet or damp,Single lane,Urban
BD202401868,Serious,09-11-2024,23.583679,90.503568,Daylight,Narayanganj,10,4,Bicycle,Dry,Narrow road,Urban
BD202401869,Serious,03-04-2024,23.969504,89.216868,Daylight,Pabna,1,2,Bus,Wet or damp,Narrow road,Rural
BD202401870,Slight,11-10-2024,23.858103,90.44274,Darkness - lights lit,Dhaka,9,4,Bicycle,Under construction,Dual carriage,Urban
BD202401871,Slight,27-11-2024,23.512396,91.232014,Daylight,Comilla,7,4,Motorcycle,Slippery,Single lane,Urban
BD202401872,Slight,31-01-2024,23.045014,91.317206,Daylight,Feni,3,2,Truck,Dry,Dual carriage,Urban
BD202401873,Fatal,19-04-2024,23.909325,90.406685,Darkness - lights lit,Dhaka,10,4,Bus,Slippery,Single lane,Urban
BD202401874,Fatal,25-03-2024,23.210347,89.26266,Darkness - lights lit,Jessore,4,4,Bicycle,Slippery,Single lane,Urban
BD202401875,Fatal,13-01-2024,24.26323,90.035696,Darkness - lights lit,Tangail,8,1,Truck,Under construction,Dual carriage,Urban
BD202401876,Slight,11-11-2024,24.838363,91.849915,Darkness - lights lit,Sylhet,9,2,Bicycle,Slippery,Narrow road,Rural
BD202401877,Slight,14-10-2024,23.926546,90.343641,Darkness - no lights,Gazipur,1,5,Motorcycle,Dry,Dual carriage,Rural
BD202401878,Slight,18-03-2024,24.048593,89.114962,Daylight,Pabna,9,1,Bus,Wet or damp,Narrow road,Rural
BD202401879,Serious,29-02-2024,23.540764,91.212864,Daylight,Comilla,7,4,Motorcycle,Wet or damp,Narrow road,Rural
BD202401880,Serious,29-09-2024,24.735281,90.379827,Darkness - lights lit,Mymensingh,3,3,Motorcycle,Slippery,Narrow road,Rural
BD202401881,Serious,02-01-2024,22.770855,89.641475,Darkness - no lights,Khulna,3,1,Car,Wet or damp,Narrow road,Rural
BD202401882,Serious,20-09-2024,22.888064,89.501034,Darkness - no lights,Khulna,7,3,Truck,Wet or damp,Single lane,Urban
BD202401883,Serious,19-06-2024,22.730887,91.057964,Darkness - no lights,Noakhali,6,2,Motorcycle,Slippery,Dual carriage,Rural
BD202401884,Serious,19-07-2024,24.684027,90.489006,Daylight,Mymensingh,10,3,Bus,Under construction,Narrow road,Rural
BD202401885,Serious,11-06-2024,24.89392,89.369559,Darkness - lights lit,Bogura,3,4,Rickshaw,Slippery,Dual carriage,Rural
BD202401886,Slight,21-08-2024,24.078168,90.343363,Darkness - lights lit,Gazipur,9,1,Bus,Under construction,Single lane,Urban
BD202401887,Fatal,12-04-2024,22.347293,91.833749,Darkness - lights lit,Chattogram,4,2,Motorcycle,Slippery,Single lane,Urban
BD202401888,Slight,22-05-2024,23.53716,90.469843,Darkness - no lights,Narayanganj,8,5,Car,Wet or damp,Dual carriage,Rural
BD202401889,Slight,19-05-2024,22.831033,91.067833,Darkness - no lights,Noakhali,1,5,Van,Slippery,Dual carriage,Urban
BD202401890,Slight,22-06-2024,24.00204,89.259748,Darkness - no lights,Pabna,8,2,Van,Slippery,Dual carriage,Urban
BD202401891,Fatal,30-11-2024,25.717578,89.180643,Darkness - no lights,Rangpur,4,5,Pickup,Under construction,Dual carriage,Urban
BD202401892,Fatal,08-11-2024,24.777889,89.376481,Darkness - no lights,Bogura,5,5,Van,Slippery,Single lane,Urban
BD202401893,Fatal,28-01-2024,24.682048,90.51386,Darkness - no lights,Mymensingh,8,5,Rickshaw,Dry,Single lane,Urban
BD202401894,Fatal,15-09-2024,24.813937,90.384068,Darkness - lights lit,Mymensingh,9,5,Motorcycle,Slippery,Narrow road,Urban
BD202401895,Slight,11-03-2024,24.813297,90.428265,Daylight,Mymensingh,7,1,Rickshaw,Dry,Single lane,Rural
BD202401896,Slight,26-10-2024,22.91381,91.416211,Daylight,Feni,7,5,Car,Slippery,Narrow road,Rural
BD202401897,Serious,12-09-2024,24.28589,89.816834,Daylight,Tangail,4,5,Bus,Dry,Narrow road,Rural
BD202401898,Slight,07-07-2024,25.706791,89.156492,Darkness - lights lit,Rangpur,3,3,Bus,Dry,Dual carriage,Rural
BD202401899,Serious,13-05-2024,23.964286,90.380507,Daylight,Gazipur,4,1,Pickup,Slippery,Dual carriage,Rural
BD202401900,Fatal,18-09-2024,24.032042,89.16157,Darkness - no lights,Pabna,10,5,Pickup,Under construction,Narrow road,Urban
BD202401901,Slight,28-04-2024,23.529618,90.456152,Daylight,Narayanganj,4,4,Pickup,Wet or damp,Narrow road,Rural
BD202401902,Slight,22-02-2024,23.527924,91.156695,Darkness - lights lit,Comilla,2,5,Pickup,Slippery,Dual carriage,Rural
BD202401903,Slight,05-10-2024,23.892019,89.112367,Daylight,Kushtia,2,4,Bus,Slippery,Narrow road,Rural
BD202401904,Slight,19-04-2024,23.032358,91.384006,Daylight,Feni,2,4,Truck,Wet or damp,Dual carriage,Urban
BD202401905,Fatal,31-03-2024,23.924257,89.163336,Daylight,Pabna,4,4,Rickshaw,Under construction,Single lane,Rural
BD202401906,Fatal,11-02-2024,24.832479,91.870587,Daylight,Sylhet,1,5,Pickup,Slippery,Single lane,Rural
BD202401907,Fatal,14-11-2024,24.800886,91.816768,Darkness - no lights,Sylhet,6,1,Bus,Wet or damp,Dual carriage,Rural
BD202401908,Slight,13-09-2024,22.378339,91.748316,Darkness - lights lit,Chattogram,10,2,Motorcycle,Under construction,Single lane,Urban
BD202401909,Slight,11-11-2024,25.785442,89.249093,Darkness - lights lit,Rangpur,7,1,Bus,Wet or damp,Dual carriage,Rural
BD202401910,Slight,18-07-2024,23.719452,90.612086,Darkness - lights lit,Narayanganj,6,4,Car,Dry,Single lane,Urban
BD202401911,Slight,15-09-2024,23.870268,90.521554,Darkness - lights lit,Dhaka,5,1,Pickup,Slippery,Narrow road,Rural
